name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;265;0;489;3163;1100;3163;1100;0
header;269;190;269;228;1886;228;1886;190
A;1066;257;1066;283;1089;283;1089;257
B;932;670;932;687;947;687;947;670
B;1067;914;1067;945;1090;945;1090;914
A;1089;1000;1089;1001;1089;1001;1089;1000
B;781;1081;781;1099;797;1099;797;1081
C;1065;1584;1065;1615;1087;1615;1087;1584
D;1065;2253;1065;2283;1092;2283;1092;2253
B;842;2915;842;2930;864;2930;864;2915
B;548;2917;548;2932;569;2932;569;2917
B;975;2923;975;2947;994;2947;994;2923
