name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1017;0;1041;3159;1898;3159;1850;0
header;225;184;225;228;2073;228;2073;184
A;1714;168;1714;171;1719;171;1719;168
A;1030;255;1030;286;1052;286;1052;255
B;1390;258;1390;278;1406;278;1406;258
A;1140;443;1140;460;1148;460;1148;443
B;1719;488;1719;505;1729;505;1729;488
A;1685;626;1685;642;1693;642;1693;626
A;1333;673;1333;690;1341;690;1341;673
B;1134;855;1134;871;1144;871;1144;855
B;1041;929;1041;959;1063;959;1063;929
A;1082;994;1082;1010;1091;1010;1091;994
B;1785;1078;1785;1097;1799;1097;1799;1078
B;1685;1308;1685;1327;1699;1327;1699;1308
C;1047;1606;1047;1634;1068;1634;1068;1606
B;1348;1633;1348;1652;1363;1652;1363;1633
B;1657;2043;1657;2061;1671;2061;1671;2043
B;1088;2045;1088;2063;1103;2063;1103;2045
D;1055;2277;1055;2305;1078;2305;1078;2277
A;1459;2428;1459;2439;1465;2439;1465;2428
D;1704;2461;1704;2479;1719;2479;1719;2461
B;1077;2784;1077;2800;1100;2800;1100;2784
A;1084;3097;1084;3107;1089;3107;1089;3097
