name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;764;0;788;3167;1458;3167;1267;0
header;174;160;174;195;1807;195;1807;160
A;974;224;974;251;998;251;998;224
B;975;832;975;861;996;861;996;832
A;796;1150;796;1157;804;1157;804;1150
C;977;1501;977;1532;999;1532;999;1501
C;1240;1706;1240;1725;1254;1725;1254;1706
D;984;2171;984;2199;1007;2199;1007;2171
A;873;2257;873;2263;879;2263;879;2257
A;1386;2369;1386;2381;1393;2381;1393;2369
B;1249;2535;1249;2555;1264;2555;1264;2535
A;1041;3036;1041;3036;1041;3036;1041;3036
